crag,route_name,route_rating,bouldering_grade,route_difficulty
Rifle,Irie Meditation,5.11d,V6,-1.919152858363785
Bishop,Hand to Hand Combat,5.12a,V7,0.23876856697901724
Bishop,Sucker Punch,5.10c,V4,-0.10950497928214377
RMNP,The Kind,5.11a,V5,-0.8668820655663775
Obed,Inner Circle,5.12a,V7,-1.2851742939471404
Hueco Tanks,The Pudgy Pussack,5.10c,V4,-1.061480972855197
French's Dome,Crankenstein,5.11b,V6,-0.09084317398411419
Ten sleep,Hell Yes I want Cheesy Poofs,5.11b,,-3.5909301623850696
Ten sleep,Satan is My Motor,5.11b,V5,-2.3140113321974347
Castle Rock,The Swim,5.10a,V3,0.7572665020276395
LCC,Kung Fu,5.11d,V6,0.6903589519909149
American Fork,Field of Screams,5.12a,V7,-0.7158008543904272
American Fork,Teardrop,5.13a,V10,1.867653940282465
Maple Canyon,Orgasmo,5.12c,V9,-0.5193706142232211
New River Gorge,Skull Fuck,5.12c,V8,0.8825549882862167
Narrows,TKO,5.13a,V10,1.8535318911043979
Deep Creek,Dump Truck,5.12b,V8,-0.13334592455660488
Wild Iris,Ryobi Ranger,5.10a,V3,-3.036285743724359
New River Gorge,Sanctified,5.12d,V9,1.5799362248844315
Rumney,White rhino,5.11b,V6,-0.7545929235558229
Rumney,Sky Pilot,5.11b,,-1.0296223230713397
Rumney,Arm and Hammer,5.11b,V5,-0.6787204226981975
Rumney,Short Wave,5.11b,V5,-0.18439971892415588
HP 40,The Flow,5.12a,V7,2.1656330312773253
Lilly boulders,Flexorcise,5.12a,V7,0.23645906516567508
Joe's Valley,Dirty Harry,5.12a,V7,-0.9712650593630362
Hueco Tanks,Purple Flowers,5.12d,V9,1.6758555854141886
Red Rocks,Geometric Progression,5.12b,V8,0.6200226450806895
Hueco Tanks,Swiss Crisp Mix,5.13a,V10,1.2891687060277666
Hueco Tanks,Left Martini,5.13a,V10,2.519619298285485
Hueco Tanks,Fat Apache Jogger,5.12c,V8,1.6888615552709079
RMNP,Handicapps,5.12d,V9,2.0531138874378523
Boulder Canyon,Piles of Trials,5.12b,V8,-0.028433313203672553
Stoney Point,Leaping Lizards,5.11a,V5,1.2263375339575386
RMNP,Gang Bang,5.12c,V11,1.897929592769489
RMNP,Gangbang,5.12c,V8,1.4773771449697786
Clear Creek Canyon,Predator,5.12c,V8,-1.1087793751661965
Hueco Tanks,Brutus,5.11a,V5,-1.3672749502026502
HP 40,Law Dog,5.12c,V8,2.349872096152709
RMNP,Mikala,5.12a,V7,1.0745482326413207
Obed,Tapeworm,5.12d,V9,1.2010549417221867
American Fork,Diminished Capacity,5.12a,V7,-1.9996763034201688
Sinks Canyon,Purple Galaxy,5.12a,V7,-1.1191362471202784
New River Gorge,World's Hardest 5.12,5.12a,V7,-0.31526410572375163
Obed,The Saint of Auschwitz,5.11b,V6,-1.4821521827818562
Bishop,Bowling Pin,5.10c,V4,0.16073655347803373
Maple Canyon,Bolts not Bitches,5.12c,,1.0387975289281266
Maple Canyon,Cobble in the Sky,5.12c,V8,-0.14083306568309845
Gunks,Waiting for the Messiah,5.12a,V7,0.457546568352665
Rifle,Fringe Dweller,5.13a,V10,1.6602379868770234
Rumney,Jedi mind tricks,5.12b,V8,0.897272534640883
RMNP,The Kind Traverse,5.13b,V11,2.488940988525275
American Fork,40 oz to Freedom,5.12c,V9,-0.0433602863504395
American Fork,Dead Souls,5.13d,V13,2.038507944489174
Maple Canyon,Towing Jehovah,5.12b,V8,0.0678549605574552
American Fork,Under the knife,5.11d,V6,-1.446132661976419
Castle Rock,Kauk Roof,5.12a,V7,0.5852356771365219
Bishop,Hero Roof,5.7,V1,-1.9900964069414553
RMNP,Real Large,5.12d,V9,1.3091695539730623
Tramway,Angus,5.12d,V9,1.888233063430233
Tramway,Blue Flame,5.12a,V7,0.5634590760441628
Tramway,Red Spark,5.11d,V6,0.367732090726632
VRG,Captain Fantastic,5.13c,V12,1.9002218143330958
Narrows,Texture,5.12c,V10,0.9627203389906668
Rumney,Millenium Falcon,5.10c,V4,-1.3915074982842737
RMNP,Potato Chip,5.12a,V7,0.845934048738943
Maple Canyon,Eulogy,5.14a,V14,2.6169736072351912
Maple Canyon,The Great Feast,5.13c,V12,1.9352511011914388
Blacksmith Fork,Crankenstein,5.12b,V8,-0.6145349360056072
Rifle,Bulges of Munge,5.10c,V4,-2.4781295363492943
Rifle,PMS,5.10c,V4,-2.592438423001259
Rifle,Popular Demand,5.10c,V4,-3.0821122340238585
Rifle,PMT,5.10b,V4,-2.3298872464183935
Maple Canyon,Squeal Like a Pig,5.13b,V11,1.6571034809310814
American Fork,Algorithm,5.12b,V8,0.09634899709034161
Jailhouse,Fugitive,5.13a,V10,1.6227994367773007
Jailhouse,Alcatraz,5.13b,V11,2.4144886202669933
Jailhouse,Jailbait,5.13c,V12,2.1736092968211462
Jailhouse,Toe to Toe,5.13a,V10,1.321715017724144
Rifle,Return to Sender,5.12a,V7,-0.8063738493535082
Gunks,Even Lovely,5.12d,V9,2.1298265317473213
Logan Canyon,Oboe,5.12b,V8,-0.3057980916714834
American Fork,Reaching for Razors,5.11d,V6,0.2932492800901648
Boulder Canyon,Days of Future Past,5.12a,V7,-1.244875362652402
Gunks,Dislocator Roof,5.9,V2,-0.9593017345564463
Haycock,Gumball,5.10c,V4,0.7575690063834232
LCC,Alzheimers,5.12c,V8,1.883398817441611
Mckinney Falls,Power Merchant,5.12a,V7,0.6943363574622577
Boulder Canyon,Sinopia,5.13a,V10,1.64694786714272
Wild Iris,Wicked Felina,5.12b,V8,0.3104947431218477
Wild Iris,Calamity Jane,5.13b,V11,1.5360952877341847
Sinks Canyon,Samsara,5.13b,V11,1.1230777481445833
Wild Iris,"Hey, Mr. Vaquero",5.12c,,-0.03897032030925189
Rifle,Red Dawn,5.11d,V6,-1.2412828106611584
HP 40,Boomslang,5.11d,V6,0.8512036463509017
Sinks Canyon,Face Dancer,5.11b,V5,-2.40149982144389
Sinks Canyon,Second Hand Nova,5.11a,V5,-2.067593731222081
Hound Ears,Camel Toe,5.12a,V7,1.0971769429401075
Grandmother,Shinister,5.11d,V6,1.1082620508040812
Red River Gorge,Breakfast Burrito,5.10c,V4,-3.0414374023597937
Hound Ears,The Jerk,5.12c,V8,0.6631381448832789
Hound Ears,Hidden Agenda,5.12a,V7,0.21336279439542422
Grandmother,Pulling Teeth,5.10c,V4,0.5356144455454812
Grandmother,Novacaine,5.11d,V6,0.6104809301443485
Red River Gorge,The Return of Darth Moll,5.13b,V11,2.162444983995095
Grandmother,Crimping Nickels,5.11a,V5,-0.4492170299022604
Hound Ears,Way Twisted,5.12a,V7,-0.2414701183276228
Blowing Rock,Center 45,5.10a,V3,-0.6550937883389639
Little Rock City,Sinkemlow,5.11d,V6,-0.013740478009290694
Indian creek,Super Crack,5.10b,V4,-1.6677834480796585
Lincoln Woods,Last Call,5.12b,V8,0.40273188983919034
Gunks,The Art of Nothing,5.12c,V8,1.016250377694689
LCC,Dan's Move,5.10c,V4,1.0830883678290322
Hound Ears,Overweight Lover,5.12a,V7,0.8881642457509968
Little Rock City,Rage,5.11a,V5,-0.5849095817088436
Little Rock City,super mario brothers,5.10c,V4,-0.5026215793115741
Poudre Canyon,Simple,5.11d,V6,-0.44178062896055764
RMNP,Fireball,5.13a,V10,2.063618810340063
Wild Iris,American Beauty,5.12b,V8,-0.2840062920246186
Little Rock City,Genghis Kahn,5.11a,V5,0.010249451664009611
Little Rock City,Spyro Gyro,5.12a,V7,1.91275129217107
New River Gorge,Pistol Whip,5.11b,,-1.5479505792830521
LCC,Isabelle's,5.11a,V5,0.23568490473564846
Joe's Valley,Roll the Dice,5.11a,V5,-0.6605116420558017
Summersville Lake,Narcissus Direct,5.12d,V9,0.6958656582177849
Poudre Canyon,Bisher Traverse,5.12c,V8,1.05776595241027
Red River Gorge,Sport for Brains,5.11d,V6,-2.549517896606163
Black Mountain,Austin Powers,5.12a,V7,0.6967648311599098
American Fork,The blight,5.12a,V7,-0.3303956892990691
Boulder Canyon,Free Fall,5.12a,V7,-0.9463641324844237
Boulder Canyon,Strange Science,5.11b,V6,-1.6170988449568842
RMNP,Whispers of Wisdom,5.13a,V10,3.134008006757956
Ten sleep,Pussytoes,5.12d,V9,1.057811555570806
Red River Gorge,Super Dario,5.11a,V5,-3.3891331216226224
Red River Gorge,Reanimator,5.10b,V3,-2.8413282558508963
Red River Gorge,Rest Assured,5.10a,V3,-2.767623936752915
Donner Summit,Cookie Mix,5.12a,V7,0.5574240053603251
Red Rocks,Basement,5.11b,V7,-1.6541536904326835
American Fork,Step Right Up,5.12a,V7,-0.22468114546890397
Little Rock City,Red House,5.12a,V7,1.6261171376813013
Little Rock City,Ribcage,5.10a,V3,-1.8555247614332697
Little Rock City,Sternum,5.11a,V5,-0.0839354315078122
Little Rock City,Black Carpet,5.10c,V4,-0.05040842656908226
Little Rock City,instinct sit,5.13a,V10,1.7879639567196788
Little Rock City,Tooth Fairy,5.12a,V7,2.0548958265654784
Little Rock City,Spank The Baby,5.12a,V7,1.7593135163446774
Little Rock City,The Eliminator,5.12a,V7,1.0863807461921098
Little Rock City,Dumb Luck,5.11a,V5,-0.8052457206669528
Little Rock City,fixer,5.11a,V5,-0.3573566090214802
Little Rock City,Trailer Hitch,5.11a,V5,0.11613388488090097
Red Rocks,Mr Choads Wild Ride,5.11b,V5,-2.1770991514251903
Hueco Tanks,Winking Jesus,5.12a,V7,1.2991540178881267
Red River Gorge,Hot for Teacher,5.12c,,-0.7659649863523667
Red River Gorge,Shanghai,5.12d,V9,-0.33633144806753523
Farley,Dope,5.12c,V8,1.2821482967572966
Little Rock City,Pure Rock Fury,5.11d,V6,0.028943947555804324
Little Rock City,Tri-Star,5.10c,V4,0.3560727038891626
Little Rock City,Super Mario,5.10c,V4,-0.41571377533618636
Little Rock City,Rail Rider,5.10c,V4,-1.1190277751728706
Little Rock City,Dragon Lady,5.10c,V4,-0.5899405252746084
Hueco Tanks,Stinking Jesus,5.12c,V8,1.0919376644297976
Jackson Falls,Everybody needs friends,5.12a,V7,1.1041824001088645
Joe's Valley,Better Than Coffee,5.10c,V4,-1.6908429100373545
Joe's Valley,Pee Wee,5.10c,V4,-1.3165112874120237
HP 40,Crisifix,5.11a,V5,0.8086076401408998
HP 40,Plinko,5.10a,V3,-0.6207362317971984
HP 40,Sandbox,5.9,V2,0.19794615371440974
HP 40,Groove 2,5.9,V2,-2.043566109435605
Little Rock City,Midway,5.12a,V7,0.247665302622944
Little Rock City,Instinct,5.12a,V7,2.183024735144245
Rocktown,The Scoop,5.10a,V3,-0.44917702850059754
Rocktown,Anti-Scoop,5.10a,V3,-1.1998489207264544
Little Rock City,Watermelon Slab,5.12a,V7,1.160135886853187
Little Rock City,The Shotgun,5.11d,V6,0.9044506680561588
Little Rock City,Oracle,5.10c,V4,-1.3852748256964647
Little Rock City,Crack of Doom,5.11a,V5,0.6902486321619861
Little Rock City,a face in the crowd,5.12a,V7,0.44371938714322423
Bishop,Seven Spanish Angels,5.11d,V6,1.359680043160096
Bishop,Slap Happy,5.10a,V3,-1.4048298625171218
Bishop,Pirate Booty,5.10a,V3,-1.336606301552522
Red River Gorge,Buddha Hole,5.11d,V6,-1.5118523522693206
Red River Gorge,Where's the Beef?,5.12c,V9,-0.26742563565058364
Red River Gorge,Minimum creep,5.11b,,-0.7614622972618755
Red River Gorge,Nagypapa,5.13d,V13,2.4276116247963313
Red River Gorge,Blue Eyed Honkey Jesus,5.12c,V8,-1.0197969497480786
Bishop,Sharma Traverse,5.13a,V10,2.1269070158079395
Bishop,Fly Boy,5.11d,V6,0.9006313711783654
Bishop,Perfectly Chicken,5.11a,V5,-0.7718194414432975
Little Rock City,Old Scratch,5.12a,V7,-0.5533442897065133
Red River Gorge,Skin boat,5.13a,V10,1.407415450260364
Bishop,Checkerboard,5.12c,V8,1.1459300700830288
Bishop,Jedi Mind Tricks,5.10c,V4,-0.7185346622186288
Bishop,Black Magic,5.10a,V3,-0.708214032400491
Bishop,Captain Hook,5.11a,V5,0.15695049532429736
Bishop,French Press,5.11d,V6,1.760484577025625
Hueco Tanks,Big Nose Milley,5.12d,V9,2.5664858039436473
Hueco Tanks,Julio and Me,5.12d,V9,1.881816950348195
Hueco Tanks,Fern Roof,5.13a,V10,1.6900462565417838
Hueco Tanks,Crown of Aragorn,5.13d,V13,2.536729050576425
Hueco Tanks,Focus,5.13a,V10,2.4745559799767527
Bradley,Underground Vibes,5.12c,V8,1.2731957440465784
Bishop,The Rising,5.10c,V4,-0.6936877827325098
Bishop,Fly Boy Sit,5.12c,V8,0.5759224276775088
Bishop,Kling and Smirk,5.9,V2,-0.5461432436862758
Rocktown,Tractor Traylor,5.12c,V9,1.9253626565772664
Rocktown,Mr. Stiffy,5.11a,V5,0.8289490553391419
Bishop,Funky Tut,5.10a,V3,-0.831552403899332
Joe's Valley,Bowling Ball,5.10c,V4,-1.1668348516061686
Joshua Tree,Illusion Dweller,5.10b,V4,-2.2425750753179217
Joe's Valley,Rug Right,5.11a,V5,0.8909630709996664
Joe's Valley,Stompin Hippies,5.12a,V7,1.2290958791302158
HP 40,Blue Justice,5.10c,V4,-0.8230021991278764
HP 40,The Thief,5.12b,V8,1.8144440063443246
HP 40,Litz Pocket Problem,5.12c,V8,1.646314550325268
HP 40,Copa Cabana,5.10a,V3,-0.8740925702762222
HP 40,Bombedil,5.10a,V3,-0.594991871706658
HP 40,The Stranger,5.9,V2,-0.5128327243973005
Red River Gorge,Swingline,5.13d,V13,2.570309461579358
Hueco Tanks,Predator,5.13a,V10,1.569104816573912
HP 40,Brawn,5.10c,V4,-0.3190721366769815
HP 40,Orca,5.10a,V3,0.2847386745193299
HP 40,Slingin' Meat,5.10c,V4,-0.016309843879775878
Flagstaff,Monkey Traverse,5.10c,V4,-0.1522941969416514
Hueco Tanks,Ministry of Truth,5.12d,V9,0.35520734132834925
Flagstaff,Face Out,5.11a,V5,-1.5677641634906014
Hueco Tanks,Liane,5.13b,V11,2.268034078645373
Hueco Tanks,The Governator,5.13a,V10,2.384198146152693
Hueco Tanks,Power of Landjager,5.13b,V11,2.2799294897929654
Rocktown,Sherman photo roof,5.12a,V7,-0.18010889355923737
Hueco Tanks,Dirty Martini on the rocks,5.12d,V9,1.564930852870813
HP 40,Lou-Ser,5.12a,V7,1.4129215539418125
Hueco Tanks,Rumble in the Jungle,5.13c,V12,2.9075791197225875
Hueco Tanks,Murray Lunge,5.11d,V6,0.5520037003731914
Hueco Tanks,That Hi-Pro Glow,5.11d,V6,0.312390676718707
Hueco Tanks,The Vulgarian,5.9,V2,-3.0979605423591012
Hueco Tanks,Ghetto Simulator,5.9,V2,-1.5553238886266025
Little Rock City,Bedwetters,5.12d,V9,2.296684564013896
Bishop,The Clapper,5.11d,V6,1.1694306259586915
Hueco Tanks,This is your brain on drugs,5.12d,V9,1.3514384327366036
Hueco Tanks,Glass Ass Crack,5.12d,V9,2.4768653693597162
Hueco Tanks,Mo Mojo,5.13b,V11,2.068653504377096
Bishop,Slunk,5.12d,V9,1.996400149384474
Hueco Tanks,French Tickler,5.12d,V9,1.738841547647209
Hueco Tanks,Dope fiend low,5.12d,V9,1.6721632533753485
Obed,Keeper of the Flame,5.12a,V7,-1.8661880397424404
Obed,Deathblow,5.11b,V5,-0.9450886886449491
Obed,Prophet,5.11b,V5,-0.8970369945462
Obed,Violator,5.11a,V5,-2.058432109262604
Obed,Undertow,5.12a,V7,0.17178579087951235
Obed,Tool,5.11b,V6,-1.0312329542142424
Obed,General Admission,5.11a,V5,-2.4287925585128374
Obed,Whipper snapper,5.11a,V5,-2.203979718104658
Obed,Wheatward Bound,5.12b,V8,-0.18035213620205667
Obed,Ode To The Quitters,5.12b,V8,0.456840453259168
Obed,Body Hammer,5.12a,V7,-0.04304132002061939
Obed,Ivy league,5.11a,V5,-1.7316727381610724
Obed,Blade Loafer,5.10c,V4,-2.278141457494373
Obed,The Immortal KB,5.11b,V5,-2.2090857012994536
New River Gorge,exoduster,5.10b,V3,-1.3614622556171723
New River Gorge,strike a scowl,5.10b,V3,-2.1460487275863147
New River Gorge,Preparation h,5.12a,V7,0.422048742252162
HP 40,Lou-ser,5.11d,V6,1.579980726359532
HP 40,Red Arrow,5.10c,V4,0.2632349017177297
HP 40,Inspect Her Gadget,5.12a,V7,0.8463714276277411
HP 40,Landslide,5.12c,V9,1.932464836015292
Rocktown,Blue,5.11d,V6,1.3830413370257946
Pawtuckaway,Bulletproof,5.11d,V6,1.1890840053773286
Lilly boulders,Jack Slap,5.12a,V7,0.3662074173865466
Lilly boulders,Slam Dunk,5.11a,V5,-0.8670876280541179
Rocktown,The Hobbit,5.11a,V5,-0.42748085175463374
HP 40,Drainpipe,5.11d,V6,1.2790310004639203
Hueco Tanks,Crimping christ on the cross,5.13a,V10,1.5578017799738473
Bishop,Windchill,5.12d,V9,1.7391408285895498
Red Rocks,Range of Motion,5.10d,V4,-2.340251640179611
Red Rocks,? Unknown,5.11a,V5,-2.2775858111760425
HP 40,V.I.P.,5.11d,V6,0.7485566576339832
Hueco Tanks,The Butterpumper,5.13b,V11,2.330075358394247
Horsetooth,Powerglide,5.12c,V8,1.5683030711751207
Hueco Tanks,1969,5.12d,V9,1.3396502048954824
Hueco Tanks,A Minor,5.9,V2,-1.6095255241076933
Hueco Tanks,The Flame,5.13b,V11,2.875031891933701
Rifle,Continental Breakfast,5.10b,V3,-3.2278758159808354
Rifle,Pellet gun,5.10d,V4,-2.116739347864042
HP 40,The Crown,5.10a,V3,-0.80333379735374
Hueco Tanks,Shroom,5.12d,V9,0.3748358632399641
Red River Gorge,Fadda,5.10a,V3,-3.0509339893386658
Hueco Tanks,Loaded With Power,5.13a,V10,2.2204547998408786
Red Rocks,KGB,5.12a,V7,-1.3898715551980187
Joshua Tree,Chuckawalla,5.8,V1,-1.2600844727348133
Hueco Tanks,Big Iron on His Hip,5.12a,V7,1.204231700800961
Rumbling bald,Crowbar,5.11d,V6,0.670616365339475
Bishop,Bubba gump,5.13a,V10,1.9629220033351873
Joshua Tree,Thin Lizzy,5.12d,V9,0.9643762648844181
Hueco Tanks,Flower Power,5.13a,V10,2.407062421469344
RMNP,Gobot,5.13b,V11,1.736977620230468
Hueco Tanks,Shaken Not Stirred,5.13c,V12,2.433216754244082
RMNP,Freshly Squeezed,5.13c,V12,2.0888111477004396
Red Rocks,Synapse Collapse,5.11d,V6,-1.0728320655940646
Rumbling bald,Karma Police,5.12c,V8,1.8715130905288744
Joshua Tree,High Noon,5.11a,V5,1.0502640660683902
HP 40,Lea's Problem,5.11a,V5,-0.05972344406198133
Bishop,Milk the Milks,5.11d,V6,0.26503842299202446
HP 40,Suspicion,5.12c,,2.179665717656004
Jailhouse,Burrito Supreme,5.12c,V8,1.5203479501478172
Little Rock City,Now and Zen,5.12a,V7,0.1924808481587252
Little Rock City,Genghis Khan,5.11a,V5,0.1457165089298009
Hueco Tanks,Beer Can Traverse,5.12d,V9,1.3717784889884201
Morrison,Center Route,5.13a,V10,2.087801990970566
Rumney,The man with the Hueco in his tights,5.11b,V5,-1.5895725416353843
Hueco Tanks,Coffee Achiever,5.11a,V5,0.23432921905948298
Little Rock City,Jerry Rigged,5.12c,V9,2.0015517513673675
Little Rock City,The Chronic,5.12a,V7,0.21994167997617922
Hueco Tanks,Paleozoic,5.12d,V9,0.10388594464225921
Rumney,Holderness Arete,5.10b,V3,-2.249254390395281
Bishop,Unnamed,5.12a,V1,-0.3381283649673516
Bishop,Thunder,5.10a,V3,-1.1337440456501495
Bishop,Kredulf,5.10c,V4,-0.538206040738598
HP 40,Law dog,5.12c,V8,2.2051665731053554
Citadel,The Snail,5.11d,V6,-1.0190125773309158
HP 40,Green Lantern,5.10c,V4,-0.46909843398483075
Little Rock City,Swingers,5.10c,V4,-0.6882798386357308
HP 40,Karne,5.11d,V6,-0.6728643030997273
Tramway,Methane,5.11a,V5,0.7755509486508458
Rumney,Hammond Organ,5.10d,V5,-2.5919111501520686
Rumney,The Junco,5.8,V1,-2.8632620116109355
Horsetooth,Moon Arete,5.13a,V10,1.676389255144477
Hueco Tanks,Zuluflex,5.11d,V6,0.2506339628007957
Hueco Tanks,Rear Burner,5.11d,V6,0.9283244956174411
Lime Kiln Canyon,Mesquiter,5.12a,V7,-2.2053599014191216
Little Rock City,Steamroller,5.11a,V5,-0.6003280342106352
Lilly boulders,Power Rangers,5.12a,V7,0.560513011925319
Pawtuckaway,Stand and Deliver,5.13b,V11,2.0734252829503848
HP 40,Swirls,5.10c,V4,-0.6870285757167097
Bishop,Wills Arete,5.11a,V5,1.0601580565185762
Little Rock City,Fat Cat,5.11a,V5,-0.24382283202583602
Joe's Valley,Warm Me Up Scotty,5.8,V1,-2.7487769717595745
Joe's Valley,Snake Bite,5.10c,V4,-0.9419463731633786
Joe's Valley,Bad Genes,5.10a,V3,-2.672780746312258
Red River Gorge,Eye of the Needle,5.11b,V5,-3.2627961615617247
Joe's Valley,External Tulips,5.12a,V7,-0.1752456855357396
Little Rock City,Jut Strut,5.12c,V8,1.9499812023575496
Bishop,Green Wall Center,5.11d,V6,1.4774376674983354
Lost Cove,Matt's Prow,5.12c,V8,1.919316882641784
Joe's Valley,Skins Game,5.10a,V3,-2.118389113586491
Joe's Valley,The Angler,5.9,V2,-1.3770882788914014
Joe's Valley,Dem Bones,5.10a,V3,-1.8453184881514453
Joe's Valley,Pimpin Jeans,5.10c,V4,-2.2986389206934774
Joe's Valley,Frosted Flakes,5.11a,V5,-0.657520557141776
Joe's Valley,Scary,5.10a,V3,-2.281434409365921
Joe's Valley,Joe Cool,5.10a,V3,-2.171542764412157
Bishop,Rene,5.11a,V5,-0.23612461438335075
Red Rocks,Classic Monkey,5.11d,V6,0.16656577184663215
Flatirons,Face Full of Brian,5.12c,V8,1.803699004331681
Gunks,Enlightened Buddha,5.12d,V9,2.1522807364849714
Joshua Tree,Yabba Dabba Don't,5.10c,V4,-1.0208876724114688
Poudre Canyon,Sharma Lunge,5.12d,V9,1.4028561425609116
Joe's Valley,I'd Rather Be Climbing Her,5.11d,V6,0.8939766383370099
Joe's Valley,Mr. Duck,5.12a,V7,0.7843733503207476
Grandmother,Zen Master,5.12c,V8,2.2190393441949205
Triassic,Lemonhead,5.11d,V6,0.45149221968995923
Mickey's beach,Orange Buddha Arete,5.12c,V8,1.5476022571859887
Rumney,"Armed, Dangerous and Off My Medication",5.10b,V3,-2.7395701563482833
Rumney,Venus Envy,5.10a,V3,-2.4917482673191502
Red River Gorge,Overlord,5.10b,V3,-2.853880267656331
Yosemite,Octagon,5.12a,V7,1.351789653171477
Yosemite,Blonde Ambition,5.11d,V6,-0.18387720718700712
Red Rocks,Promises In The Dark,5.12b,V8,1.0952110925892786
Red River Gorge,Scar Tissue,5.12a,V7,-1.204504454922449
Joe's Valley,Worm Turns,5.13b,V11,2.4625246435692785
Priest Draw,The Girl,5.13a,V10,1.9574350539334735
Bishop,Happy Hooker,5.7,V1,-2.50147149635733
Bishop,Ay,5.8,V1,-1.0440249037329603
Bishop,The Hunk,5.9,V2,-1.8356019596964575
Bishop,Heavenly Path,5.8,V1,-2.3864141812472006
Clear Creek Canyon,Squeeze Play,5.13b,V11,2.274009902626674
New River Gorge,Team Jesus,5.10b,V3,-1.920464267951826
New River Gorge,The Entertainer,5.10a,V3,-1.8680190912503893
Yosemite,Munchkin Lunge,5.11d,V6,0.46784712053149796
Yosemite,Beached Whale,5.11a,V5,-2.0473374124403008
New River Gorge,Creature,5.12c,,0.9289494964949078
Jackson Falls,Body Karate,5.12d,V9,1.6262848636651233
Rumney,Goldbug,5.10d,V4,-1.6151558707738196
Rumney,No Money Down,5.10c,V4,-1.9132365465659842
Sinks Canyon,Drug Enemy,5.12a,V7,-0.6718859431484093
Red Rocks,Sonic Youth,5.11d,V6,-1.2862261699472193
Red Rocks,Agent Orange,5.12b,V8,0.07530765224447157
Boulder Canyon,Lucid Dreaming,5.12d,V9,0.8538850692950032
Priest Draw,The Egyptian,5.13b,V11,1.7880887447177547
Little Rock City,Shotgun,5.11d,V6,0.8092626503347004
Pawtuckaway,Atlas,5.12a,V7,1.0336684650461805
Little River Canyon,ADR,5.11d,V6,-0.5204520441417683
Bradley,The Cypher,5.12c,V8,0.27528661655459147
Mt Charleston,Cop Killer,5.12b,V8,0.853571365379217
New River Gorge,The Warm Up,5.11a,V5,-1.0293206110415174
Priest Draw,Lolita,5.13b,V11,1.887344547879601
Obed,Born on the 4th of July,5.13a,V10,1.2077387079243593
Rifle,Purple and Green,5.11a,V5,-1.0480928813979342
Donner summit,White Lines,5.12c,V9,2.345172038773329
Little Rock City,Font Arete,5.11a,V5,0.9708981211083464
Black Mountain,Gimme Some,5.12c,V9,1.077363141330532
Tramway,The Cube,5.11a,V5,1.3883765559845516
Boulder canyon,Freedom,5.12d,V9,1.7330658254858993
Mt Evans,Bierstadt,5.13a,V10,2.5503325354948063
Castle Rock,Ecoterrorist,5.13a,V10,2.3631515706846957
Donner Summit,Warp Factor,5.13a,V10,1.8922047731316551
Priest Draw,Cosmic Tricycle,5.13a,V10,2.2393654788941033
Mt Charleston,Energizer,5.13a,V10,1.5284113792046403
American Fork,Isolation,5.12c,,1.6681508578157835
Joe's Valley,Kinda Brawny,5.12c,V8,1.8314572707129764
Boulder Canyon,Plan B,5.12b,V8,0.23158999959318693
Rumney,Cereal Killer,5.11b,V6,-0.7898963003421289
Joe's Valley,Techno Beat,5.10c,V4,0.1209111183864093
